"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","AGEGROUP (CODE)","AGEGROUP (DISPLAY)","AGEGROUP (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CAN","Canada","","YEARS15-29","15-29  years","","FMLE","Female","","6.9","6.88000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CAN","Canada","","YEARS15-29","15-29  years","","MLE","Male","","18.8","18.81000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","YEARS15-29","15-29  years","","BTSX","Both sexes","","7.3","7.33000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","YEARS15-29","15-29  years","","FMLE","Female","","3.5","3.50000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","YEARS15-29","15-29  years","","MLE","Male","","11","11.04000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","YEARS15-29","15-29  years","","BTSX","Both sexes","","8.1","8.12000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","YEARS15-29","15-29  years","","FMLE","Female","","3.6","3.64000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","YEARS15-29","15-29  years","","MLE","Male","","12.5","12.46000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","YEARS15-29","15-29  years","","BTSX","Both sexes","","4.8","4.78000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","YEARS15-29","15-29  years","","FMLE","Female","","2.8","2.84000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","YEARS15-29","15-29  years","","MLE","Male","","6.5","6.51000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","Cote d'Ivoire","","YEARS15-29","15-29  years","","BTSX","Both sexes","","5.4","5.36000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","Cote d'Ivoire","","YEARS15-29","15-29  years","","FMLE","Female","","2.1","2.06000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CIV","Cote d'Ivoire","","YEARS15-29","15-29  years","","MLE","Male","","8.7","8.68000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CMR","Cameroon","","YEARS15-29","15-29  years","","BTSX","Both sexes","","5.9","5.92000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CMR","Cameroon","","YEARS15-29","15-29  years","","FMLE","Female","","3.3","3.29000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CMR","Cameroon","","YEARS15-29","15-29  years","","MLE","Male","","8.5","8.53000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","COD","Democratic Republic of the Congo","","YEARS15-29","15-29  years","","BTSX","Both sexes","","3.9","3.93000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","COD","Democratic Republic of the Congo","","YEARS15-29","15-29  years","","FMLE","Female","","1.4","1.42000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LI","Low-income","","COD","Democratic Republic of the Congo","","YEARS15-29","15-29  years","","MLE","Male","","6.4","6.43000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","YEARS15-29","15-29  years","","BTSX","Both sexes","","4.1","4.11000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","YEARS15-29","15-29  years","","FMLE","Female","","1.6","1.62000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","YEARS15-29","15-29  years","","MLE","Male","","6.6","6.58000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","YEARS15-29","15-29  years","","BTSX","Both sexes","","5.4","5.43000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","YEARS15-29","15-29  years","","FMLE","Female","","2.9","2.93000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","YEARS15-29","15-29  years","","MLE","Male","","7.8","7.85000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","COM","Comoros","","YEARS15-29","15-29  years","","BTSX","Both sexes","","4.7","4.74000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","COM","Comoros","","YEARS15-29","15-29  years","","FMLE","Female","","3.4","3.43000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","COM","Comoros","","YEARS15-29","15-29  years","","MLE","Male","","6","6.00000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CPV","Cabo Verde","","YEARS15-29","15-29  years","","BTSX","Both sexes","","7.1","7.10000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CPV","Cabo Verde","","YEARS15-29","15-29  years","","FMLE","Female","","1.7","1.72000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AFR","Africa","","WB_LMI","Lower-middle-income","","CPV","Cabo Verde","","YEARS15-29","15-29  years","","MLE","Male","","12.3","12.29000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","YEARS15-29","15-29  years","","BTSX","Both sexes","","11","11.01000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","YEARS15-29","15-29  years","","FMLE","Female","","2.6","2.61000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","CRI","Costa Rica","","YEARS15-29","15-29  years","","MLE","Male","","19.1","19.09000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","CUB","Cuba","","YEARS15-29","15-29  years","","BTSX","Both sexes","","5.6","5.55000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","CUB","Cuba","","YEARS15-29","15-29  years","","FMLE","Female","","2.1","2.11000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","AMR","Americas","","WB_UMI","Upper-middle-income","","CUB","Cuba","","YEARS15-29","15-29  years","","MLE","Male","","8.8","8.80000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CYP","Cyprus","","YEARS15-29","15-29  years","","BTSX","Both sexes","","4","3.99000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CYP","Cyprus","","YEARS15-29","15-29  years","","FMLE","Female","","1.3","1.28000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CYP","Cyprus","","YEARS15-29","15-29  years","","MLE","Male","","6.4","6.42000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CZE","Czechia","","YEARS15-29","15-29  years","","BTSX","Both sexes","","9.4","9.44000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CZE","Czechia","","YEARS15-29","15-29  years","","FMLE","Female","","4.1","4.06000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","CZE","Czechia","","YEARS15-29","15-29  years","","MLE","Male","","14.6","14.57000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","DEU","Germany","","YEARS15-29","15-29  years","","BTSX","Both sexes","","6.3","6.29000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","DEU","Germany","","YEARS15-29","15-29  years","","FMLE","Female","","2.6","2.64000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EUR","Europe","","WB_HI","High-income","","DEU","Germany","","YEARS15-29","15-29  years","","MLE","Male","","9.6","9.63000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","DJI","Djibouti","","YEARS15-29","15-29  years","","BTSX","Both sexes","","4.9","4.91000","","","","",""
"SDGSUICIDE","Crude suicide rates (per 100 000 population)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4664","PUBLISHED","Published","","2019","2019","","EMR","Eastern Mediterranean","","WB_LMI","Lower-middle-income","","DJI","Djibouti","","YEARS15-29","15-29  years","","FMLE","Female","","3.2","3.16000","","","","",""
